age,population density,education,employed,salary,chronic illness,dash speed,run speed,lives in flat,creativity,food supply,survival time
57,507.1,1,0,2712.26,0,6.059,2.946,0,32.9,0.4,4.3
55,4332.1,1,1,18817.94,1,6.070,0.749,0,33.1,4.7,8.6
3,2761.3,0,0,0.00,0,3.752,2.196,0,63.9,0.4,5.1
69,349.1,0,0,17096.01,1,5.869,0.739,0,22.7,5.0,11.1
12,1998.8,0,0,634.99,0,5.788,2.628,0,42.7,1.2,5.3
2,4266.4,0,0,0.00,0,3.724,1.908,0,34.7,0.4,4.7
38,4990.6,0,1,7995.60,1,6.435,2.976,0,32.5,2.3,6.2
21,200.7,0,0,2311.55,0,6.592,3.027,0,10.9,1.0,8.4
49,5171.7,2,1,28871.26,1,6.643,3.013,1,34.4,2.4,8.7
70,157.0,0,0,19369.66,1,1.078,0.437,0,9.0,6.3,9.7
50,309.6,0,1,18417.03,0,5.064,2.433,0,50.4,3.6,8.2
13,1948.7,0,0,245.04,0,5.482,3.000,0,41.6,0.4,5.9
8,557.5,0,0,11.94,0,5.173,2.557,0,37.4,1.0,5.1
32,6113.9,1,1,22956.60,0,6.962,3.603,0,29.6,1.4,5.4
23,1506.8,4,1,18229.68,0,6.766,3.359,0,97.6,3.6,9.2
61,357.4,2,0,3184.75,1,6.162,0.681,0,35.8,1.1,5.8
32,1752.4,2,1,28481.08,0,7.000,3.339,1,41.3,4.8,11.0
36,1069.0,1,1,26744.99,1,5.268,2.692,0,49.8,5.8,11.6
30,389.9,4,1,33585.78,0,6.667,3.625,0,96.4,3.3,9.0
7,3346.6,0,0,40.65,0,4.876,2.349,0,42.0,1.1,6.2
16,158.4,2,0,262.53,0,6.073,2.778,0,58.0,0.3,4.9
62,933.8,0,1,26408.34,0,5.580,2.683,0,32.8,3.4,10.4
25,161.2,4,1,18056.05,0,6.907,3.641,0,109.1,5.2,11.1
72,4754.5,4,0,37069.67,1,5.054,0.622,1,83.1,3.5,11.2
48,4266.4,0,1,12698.12,0,5.672,2.356,0,20.7,4.5,8.2
37,9686.9,2,1,32896.85,0,6.359,2.899,1,60.6,0.7,11.6
39,254.5,4,1,34704.88,1,6.161,3.023,0,123.6,2.3,8.6
35,1130.6,1,1,21117.79,0,7.189,3.642,1,26.5,4.9,10.9
50,1506.8,3,1,26052.83,1,5.841,2.779,0,82.5,6.8,13.4
63,8.7,2,1,23683.71,1,5.057,1.978,0,39.6,5.2,9.7
32,200.7,2,1,23055.48,0,6.181,3.284,0,49.6,1.9,7.2
14,268.2,0,0,188.39,0,5.589,2.855,0,45.4,0.6,5.2
38,200.7,2,1,24827.27,0,6.174,3.217,0,42.7,8.6,13.0
54,200.6,3,1,21183.08,0,4.612,1.976,0,61.1,6.5,11.6
63,239.6,1,1,15115.40,1,5.766,2.558,0,12.9,3.2,6.9
57,69.6,0,1,26922.87,0,4.758,2.604,0,11.9,7.6,11.2
45,3238.7,0,1,7514.42,0,5.965,2.592,1,44.2,0.9,7.0
14,222.9,0,1,1771.70,0,6.220,3.161,0,24.2,0.3,4.6
53,3433.4,2,1,19561.17,1,6.068,2.681,0,32.1,7.4,14.1
23,193.5,3,1,8452.99,0,7.260,3.802,0,65.6,2.1,8.3
72,2470.2,1,0,19502.79,1,1.019,0.567,0,8.2,7.0,10.3
63,200.7,0,0,2795.59,1,5.673,2.680,0,43.5,1.0,5.2
58,744.2,3,0,2946.74,0,4.528,2.070,0,53.8,0.6,5.3
79,747.7,4,0,45729.03,0,4.694,2.580,0,67.6,9.0,13.7
78,1700.6,4,0,78674.45,0,4.713,2.336,1,70.5,2.5,10.3
7,254.5,0,0,218.45,0,4.730,2.108,0,35.8,0.8,5.4
6,413.0,0,0,103.18,0,4.487,1.963,0,56.8,0.5,5.8
47,1492.8,0,1,22658.38,0,6.127,2.700,1,38.0,1.7,7.8
19,9.3,0,0,2784.22,0,5.901,2.800,0,31.4,0.9,6.9
10,2342.4,0,0,409.65,0,5.737,3.246,0,45.4,0.4,4.8
54,234.2,2,1,32067.91,0,5.249,3.074,0,54.5,7.9,15.2
30,322.7,4,0,3777.12,1,6.710,2.725,0,108.2,0.9,6.8
0,296.4,0,0,0.00,0,0.000,0.082,0,20.4,1.2,6.0
29,1031.2,0,1,29511.93,0,5.682,2.778,0,29.0,6.9,10.6
39,3268.3,0,1,17366.84,1,6.956,3.486,0,25.9,1.3,6.8
57,36.4,4,1,59055.59,0,4.860,2.542,0,62.0,2.3,9.6
2,2332.3,0,0,0.00,0,3.527,1.667,0,31.6,1.1,6.0
49,24.5,4,0,3519.79,1,4.997,2.152,0,97.1,1.0,7.9
11,274.9,0,0,324.32,1,5.752,2.808,0,47.2,0.9,5.4
16,2594.7,2,0,367.09,0,5.774,2.742,0,60.7,1.0,5.5
21,4078.2,4,0,2018.21,0,5.700,2.965,0,89.9,0.5,6.2
56,2594.7,3,1,19684.08,1,5.252,2.144,1,43.9,4.4,12.1
19,222.9,0,0,2582.82,1,6.227,3.110,0,31.2,0.9,5.2
46,161.3,2,1,24973.13,1,6.251,2.941,0,46.3,7.8,15.8
34,838.4,2,1,28181.19,0,5.609,2.618,0,46.4,9.6,14.6
57,354.8,0,1,8389.51,0,6.003,2.911,0,30.2,2.5,6.4
68,4266.4,2,0,17845.34,0,5.082,2.346,1,35.3,6.4,13.2
26,15794.5,3,0,2728.51,0,5.555,2.861,0,55.5,0.7,6.8
86,1466.4,2,0,31346.09,0,3.152,1.418,0,40.2,4.2,9.1
39,161.3,0,0,3945.01,0,6.427,3.371,0,26.2,1.6,7.2
26,125.5,0,0,3718.78,0,7.377,3.650,0,47.7,1.2,5.6
61,4078.2,4,0,2992.45,0,4.763,2.516,1,76.5,0.2,8.1
75,9584.0,2,0,39102.31,0,4.521,2.500,0,28.1,0.6,4.5
8,292.9,0,0,538.57,1,5.102,2.705,0,41.8,0.7,6.1
63,556.3,4,0,3714.41,1,4.546,2.057,0,77.8,1.5,9.5
69,1752.4,3,0,27394.99,0,4.831,2.752,1,53.2,7.2,14.4
64,3336.0,4,1,33188.19,1,4.822,0.613,1,81.5,5.2,13.1
36,3555.7,4,1,40423.34,0,6.449,3.458,0,104.2,5.9,12.0
46,4778.3,4,1,57710.00,0,5.064,2.075,0,97.2,2.1,8.3
55,229.4,0,1,13264.19,0,6.212,3.327,0,22.6,1.0,5.0
60,5171.7,0,0,2694.76,1,4.661,2.241,1,30.2,0.8,8.6
32,339.1,2,1,30121.37,1,6.332,2.886,0,54.4,5.6,11.7
39,9686.9,4,1,39824.49,0,5.665,2.520,0,98.3,0.5,7.2
60,922.8,1,1,18915.83,1,4.316,0.515,0,31.9,3.5,8.5
54,128.5,0,0,2919.88,0,5.196,2.649,0,38.9,0.5,5.3
38,1044.8,4,1,59268.49,0,5.747,2.746,1,97.2,8.7,16.2
23,507.1,3,1,24693.29,0,7.277,3.619,0,64.2,7.2,12.1
38,507.1,4,1,35704.84,0,5.919,2.513,0,80.6,2.5,7.6
64,1506.8,0,0,2368.94,0,5.535,3.434,0,7.8,1.2,6.0
9,255.2,0,0,3.73,0,5.494,2.855,0,44.6,0.8,5.4
69,192.9,2,0,23568.16,1,4.388,0.545,0,19.7,3.4,9.4
0,9584.0,0,0,0.00,0,0.000,0.120,1,42.7,1.0,7.5
10,180.6,0,0,3.29,0,5.208,2.197,0,43.0,0.7,4.9
28,174.8,0,1,21650.48,0,6.810,2.605,0,49.7,6.5,11.2
48,157.0,4,1,22579.08,0,5.224,2.824,0,80.5,3.3,9.7
83,309.6,4,0,24516.65,1,0.795,0.459,0,74.6,3.7,9.0
16,3722.4,2,1,1814.68,0,6.745,3.479,0,60.2,0.7,5.3
52,1357.8,3,1,16341.59,0,6.551,3.256,0,80.9,4.9,10.6
57,96.8,2,1,22367.11,0,4.842,2.601,0,33.8,5.0,10.1
59,1718.8,1,1,18588.09,0,6.372,2.631,1,22.7,3.7,13.4
10,3994.1,0,0,93.63,0,5.699,2.574,0,42.0,1.1,5.3
39,4078.2,0,1,18204.98,0,6.384,2.483,0,33.0,2.8,7.8
21,4515.1,4,1,13926.46,0,5.560,2.796,1,99.5,1.7,12.7
74,3637.2,2,0,29607.98,1,1.163,0.514,0,24.6,3.1,8.5
26,1603.6,4,1,54445.29,0,6.321,3.267,0,92.2,9.7,17.9
19,741.6,2,0,2743.26,0,5.160,2.612,0,50.3,1.0,7.2
8,559.9,0,0,73.62,0,5.316,3.165,0,38.7,0.6,5.1
35,41.6,4,1,60432.63,0,5.917,2.702,0,87.9,7.2,13.7
61,343.4,4,1,43474.42,0,4.524,2.241,0,87.9,4.2,10.1
11,1492.8,0,0,291.36,0,5.229,2.358,0,24.4,0.3,5.2
6,1444.5,0,0,386.23,0,4.627,2.268,0,38.9,0.4,4.4
13,581.7,0,0,1904.63,1,5.978,2.620,0,31.9,0.8,5.4
31,5493.8,2,1,24660.62,0,6.529,3.200,1,54.3,2.7,10.4
26,1506.8,3,1,22700.18,0,6.194,2.623,0,73.4,5.7,10.9
57,250.8,4,0,3635.57,0,5.355,1.958,0,84.5,1.3,6.5
25,11872.6,3,0,3992.66,0,5.741,2.620,1,54.4,1.0,7.8
6,2749.3,0,0,106.87,0,4.667,2.389,0,40.4,0.3,4.8
17,1466.4,0,1,816.61,0,6.622,3.337,1,27.5,0.8,7.4
0,4754.5,0,0,0.00,0,0.000,0.311,0,41.4,0.2,7.9
59,4069.8,4,1,40642.24,1,6.049,2.968,0,86.7,6.0,11.4
28,1506.8,2,1,23400.88,0,6.032,2.706,0,66.8,4.1,9.0
70,68.2,4,0,22106.94,0,3.640,2.165,0,65.2,1.9,6.5
66,4295.9,2,1,24286.31,0,4.976,2.532,1,30.5,4.3,10.4
76,100.6,0,0,70127.23,1,3.230,0.347,0,3.7,5.3,9.9
36,413.0,1,0,2481.34,0,6.125,3.108,0,50.7,0.4,6.1
70,1153.5,2,0,50876.49,0,5.399,2.788,0,35.8,9.9,14.9
53,382.2,3,1,22132.59,0,4.639,2.168,0,69.9,7.9,13.5
39,3480.6,0,1,26660.75,0,5.681,2.683,0,38.8,6.1,11.3
56,4078.2,1,1,15334.30,0,4.899,2.449,1,20.1,4.1,10.7
22,15794.5,2,1,21302.47,0,5.821,2.636,0,50.8,0.8,5.6
61,4266.4,0,1,16664.98,0,6.255,3.173,1,23.3,4.9,10.9
29,1444.5,1,0,2952.06,1,5.818,2.736,0,43.2,0.7,5.1
61,245.3,4,1,26332.50,1,3.977,1.914,0,80.6,5.8,11.2
24,2196.9,4,1,34130.91,0,7.186,3.526,1,112.4,3.3,11.8
1,1603.6,0,0,0.00,1,3.730,1.557,0,46.2,0.8,5.0
45,3336.0,3,1,34838.86,0,5.317,2.531,1,54.3,3.7,10.8
29,2634.2,4,1,51455.26,0,6.559,3.148,0,104.2,2.8,9.1
52,525.8,2,0,3022.08,1,5.792,2.349,0,37.9,1.1,6.0
10,291.9,0,0,95.20,0,4.840,1.908,0,39.8,0.8,5.5
42,4479.1,4,1,35291.32,1,6.031,2.800,0,94.8,4.9,10.3
1,4778.3,0,0,0.00,0,3.711,1.815,1,24.5,1.0,7.9
41,3401.7,4,1,37286.57,1,5.482,0.805,1,96.5,5.0,14.2
42,3802.6,2,1,17250.03,0,6.315,2.865,1,54.3,6.8,13.9
49,4515.1,0,1,29230.14,0,5.192,2.272,0,23.1,4.9,10.0
46,71.6,0,1,21326.16,0,5.849,2.786,0,34.5,8.3,15.2
3,503.5,0,0,0.00,0,3.919,1.819,0,47.2,0.6,5.0
71,180.6,4,0,36919.60,1,0.928,0.438,0,77.9,11.7,18.7
50,4754.5,3,1,28537.42,1,5.143,2.641,1,69.4,3.3,11.5
54,2551.3,2,1,21182.11,0,6.406,2.970,0,40.4,3.8,9.0
69,478.1,3,0,22366.66,0,4.125,2.078,0,45.1,8.9,13.5
20,1570.0,0,0,2562.60,0,6.711,3.427,1,39.7,0.8,7.6
48,2667.6,4,0,3478.65,0,5.323,2.411,0,88.3,0.7,7.0
36,3533.7,4,1,34931.43,1,6.817,3.357,1,103.8,3.6,11.6
47,543.5,0,1,31361.39,0,5.603,2.427,0,18.7,6.8,12.8
1,255.2,0,0,0.00,0,3.113,1.522,0,28.9,0.3,4.5
32,53.2,2,1,26669.53,0,6.013,2.836,0,47.4,6.9,11.1
57,92.0,0,0,2075.11,1,6.482,2.707,0,36.3,0.6,5.0
52,5723.0,2,1,31496.90,0,5.653,2.511,0,40.4,1.3,5.5
43,8530.4,4,1,15948.70,1,6.668,3.168,0,88.0,0.9,9.5
51,263.9,2,1,25524.71,0,5.089,1.810,0,30.9,9.6,14.3
77,4864.2,4,0,34270.00,1,4.285,0.548,0,71.6,2.4,7.3
24,4283.0,0,0,2352.87,1,5.600,2.595,1,35.6,1.1,9.0
50,3637.2,2,1,28960.65,1,5.908,2.721,0,37.4,4.0,8.2
23,186.2,0,0,2700.85,1,6.734,3.470,0,43.2,0.9,6.0
72,4295.9,1,0,22134.79,0,3.039,1.580,0,11.1,5.7,11.6
48,8921.5,3,1,44260.07,0,6.672,3.041,0,55.5,1.1,5.6
57,543.5,4,1,30628.47,0,4.899,2.274,0,93.4,7.6,14.7
75,185.6,4,0,28482.38,1,4.307,0.498,0,76.0,6.2,11.9
18,4078.2,2,0,2234.90,0,6.430,3.342,0,47.4,1.1,6.7
9,1344.9,0,0,123.33,0,5.445,2.688,1,41.1,1.0,7.7
17,64.1,2,0,449.73,0,5.778,2.823,0,45.0,0.5,5.1
20,586.3,3,1,4893.58,1,6.336,2.702,0,70.8,1.1,7.1
18,2468.7,0,1,601.60,1,6.075,3.007,1,44.2,0.5,7.8
46,4778.3,3,1,40429.67,0,5.671,3.067,0,59.2,5.6,10.1
7,583.2,0,0,154.67,0,4.757,2.520,0,31.5,0.3,5.2
36,274.9,3,1,37179.80,0,6.439,2.935,0,55.2,6.1,11.9
26,118.7,0,1,18806.02,0,6.082,2.994,0,39.7,3.7,10.7
63,112.0,0,1,16121.13,0,5.152,2.876,0,13.5,2.9,6.3
22,161.3,4,0,1704.23,0,6.302,2.972,0,98.4,0.5,6.4
36,3268.3,3,1,31028.71,0,5.940,2.967,0,71.0,4.7,9.8
52,476.5,0,1,14595.80,1,6.134,2.888,0,32.3,2.7,10.1
41,142.8,1,1,17729.50,0,6.884,3.308,0,43.5,1.5,7.8
20,1492.8,2,1,3344.67,0,5.703,2.625,0,68.1,0.5,6.3
53,536.6,4,1,24311.82,1,5.700,2.266,0,82.9,3.1,8.2
78,11843.8,3,0,51361.50,0,3.553,1.915,1,48.2,0.9,9.5
55,1506.8,0,0,2840.38,0,6.133,2.934,0,19.8,0.7,5.0
60,161.3,4,1,25288.54,0,5.762,2.975,0,81.6,7.9,13.2
51,581.2,3,1,28969.47,0,5.950,3.164,0,76.4,2.8,8.7
75,2761.3,4,0,88832.61,1,4.719,0.636,0,81.0,2.9,8.7
11,11843.8,0,0,124.80,0,4.803,2.233,0,34.4,0.3,5.4
73,2634.2,1,0,40440.92,1,5.020,0.555,0,25.2,2.8,6.6
52,221.1,0,0,2337.27,1,5.885,2.575,0,23.8,0.6,4.5
38,1992.3,4,1,34086.19,1,5.906,3.064,0,94.8,9.0,16.4
73,2454.8,4,0,17167.71,1,0.913,0.592,1,72.8,4.0,12.1
17,531.2,2,0,27.48,0,6.454,3.293,0,62.3,0.4,6.4
7,6591.8,0,0,162.87,0,4.742,2.229,1,45.2,0.6,6.9
72,12.5,4,0,29098.42,0,3.746,1.692,0,76.0,8.5,13.6
37,730.5,4,1,36101.82,0,6.963,3.268,0,106.0,6.0,12.5
55,630.1,4,1,34668.31,1,5.267,2.568,0,82.6,6.5,11.8
56,86.0,3,1,32585.43,0,5.402,2.637,0,44.9,3.1,7.7
72,1044.8,0,0,24131.45,1,5.356,0.705,1,15.8,6.4,13.0
19,4864.2,3,0,2422.89,0,5.339,2.518,0,75.8,0.3,6.2
29,1031.2,3,1,29044.87,0,6.037,2.962,0,67.8,6.4,15.0
21,629.8,1,0,3134.26,0,6.855,3.107,0,46.3,1.2,6.5
16,791.5,0,1,925.43,0,6.877,3.202,0,24.8,0.7,4.4
49,292.9,1,1,40621.86,0,5.756,2.939,0,21.5,8.5,14.6
7,6591.8,0,0,2.16,0,4.747,2.285,0,41.7,1.1,6.3
30,354.8,0,0,2610.06,1,6.439,3.211,0,26.6,1.0,5.3
49,41.6,3,0,2909.70,0,5.861,2.773,0,66.5,0.7,5.7
22,125.5,3,1,20303.23,1,5.325,2.542,0,63.8,3.3,8.4
76,1992.3,3,0,45799.54,1,4.303,0.500,0,28.0,8.6,14.6
89,1037.5,4,0,41646.76,0,2.600,1.077,0,66.2,8.0,15.3
13,4754.5,0,0,548.71,0,5.578,2.895,0,39.6,0.3,5.1
39,9584.0,0,1,13515.40,0,6.250,2.634,0,33.7,0.4,4.4
40,741.6,4,1,36736.26,0,5.940,2.594,0,92.7,9.8,17.9
20,157.7,3,0,2353.20,0,5.657,3.165,0,64.0,0.9,7.4
84,961.4,3,0,16849.49,0,2.840,1.623,0,44.6,4.5,10.3
38,1215.3,3,1,35984.29,0,6.245,3.460,1,71.8,3.1,12.4
20,3667.6,0,1,16648.34,0,5.747,3.038,0,41.2,3.6,7.9
13,1466.4,0,0,48.77,0,5.246,2.678,0,47.1,0.3,5.7
65,4266.4,3,0,3261.36,1,1.117,0.544,0,67.8,0.3,6.9
50,1466.4,3,1,36501.29,0,5.765,2.393,1,62.5,2.3,10.8
66,194.5,3,0,3301.70,1,1.362,0.726,0,38.9,0.6,5.0
70,282.8,4,1,37293.64,0,4.451,1.491,0,83.8,7.8,14.6
56,188.0,4,0,3704.37,1,1.477,0.611,0,94.3,0.6,8.3
72,458.5,4,0,25354.73,0,4.020,1.669,0,63.0,8.7,14.1
49,3401.7,0,1,11255.42,0,6.126,2.655,0,34.2,2.0,6.6
40,2300.5,2,0,3386.34,0,5.994,2.666,1,44.9,1.1,7.3
60,783.3,4,1,14185.28,1,4.179,0.474,0,78.3,2.3,7.3
31,1700.6,4,1,51538.75,0,5.757,2.558,1,101.5,4.3,13.5
64,6113.9,3,1,29984.47,1,5.535,0.724,1,52.9,1.4,7.8
81,1172.5,0,0,22821.67,0,4.535,1.904,0,9.2,3.8,7.7
0,584.9,0,0,0.00,0,0.000,-0.121,0,41.7,0.9,5.6
45,2332.3,2,1,32347.17,0,5.814,2.694,0,43.5,3.2,7.9
54,1791.6,1,1,20625.71,0,5.248,2.635,1,18.9,5.9,14.3
9,1700.6,0,0,188.84,0,4.983,2.389,0,44.7,1.2,5.4
37,322.7,4,1,45264.90,0,5.196,2.626,0,118.0,10.4,16.7
84,282.8,4,0,31045.01,1,1.050,0.420,0,94.8,11.0,16.4
84,106.9,1,0,21287.80,0,3.178,1.664,0,5.0,5.8,9.6
50,41.6,3,0,3339.60,1,6.433,3.116,0,53.9,0.8,6.4
64,1057.7,0,1,15436.67,1,5.764,3.087,1,6.6,4.2,10.0
33,457.9,2,1,29139.71,0,5.790,2.836,0,57.5,6.3,12.2
59,118.7,2,0,3347.92,1,1.549,0.780,0,17.7,0.7,4.7
22,407.6,4,1,20304.87,0,5.738,2.749,0,86.8,4.2,9.4
26,640.1,0,0,2922.85,0,6.395,3.476,0,42.2,0.4,4.7
1,1225.6,0,0,0.00,0,3.017,1.627,0,41.3,0.7,8.0
76,1031.2,0,0,22648.57,1,1.261,0.542,0,-2.8,3.0,6.0
65,234.2,4,0,3518.86,1,5.139,0.638,0,82.3,0.9,8.5
7,221.1,0,0,566.49,0,4.689,2.330,0,26.0,1.1,4.8
12,1718.8,0,0,555.45,0,5.742,2.330,1,36.7,1.1,7.0
29,229.9,3,1,38576.29,0,6.200,2.983,0,80.6,4.1,10.1
7,2562.9,0,0,122.44,0,4.895,2.503,0,36.3,0.4,4.9
94,5171.7,0,0,21618.46,1,2.117,0.294,0,-0.4,5.8,9.3
22,1126.8,3,1,39491.04,1,6.665,3.515,0,65.4,3.4,8.4
88,183.4,4,0,79054.18,1,0.635,0.256,0,82.8,7.8,13.2
70,234.2,2,1,18696.19,1,1.066,0.512,0,22.2,2.6,6.2
49,543.5,4,1,26436.60,0,6.379,3.117,0,95.6,7.8,13.9
15,180.8,0,0,522.77,0,5.896,2.808,0,40.9,0.8,6.7
35,2734.4,0,0,2632.94,0,6.625,3.369,1,33.2,0.4,6.5
37,565.5,2,1,24191.27,1,6.122,2.987,0,50.3,8.2,14.0
48,254.5,3,1,33985.64,1,5.213,2.320,0,62.8,6.4,13.0
40,3336.0,1,1,17552.00,0,6.754,3.051,0,35.4,1.8,6.2
18,2734.4,0,1,1324.87,0,6.268,3.099,1,35.9,0.8,6.8
14,407.6,0,0,311.63,0,5.178,2.667,0,43.0,0.8,6.1
64,1044.8,4,1,25416.74,1,3.536,1.425,1,78.1,4.5,12.8
35,1344.9,2,0,3108.79,0,6.991,3.195,1,47.6,0.9,7.1
24,158.4,4,1,26657.26,0,6.317,3.312,0,98.6,9.4,15.3
62,183.4,0,1,9042.60,1,5.990,3.073,0,32.2,0.8,7.1
16,2008.1,2,1,908.76,1,5.866,3.004,1,57.0,0.4,9.0
57,4332.1,4,1,26740.72,0,6.341,3.258,1,89.5,6.7,14.1
13,2300.5,0,0,310.57,0,5.005,2.407,1,46.4,1.2,7.5
71,158.4,0,0,33340.05,1,1.320,0.774,0,16.5,8.4,12.8
75,200.7,2,0,30045.50,1,4.135,0.479,0,19.9,2.8,6.6
26,209.0,4,1,30303.09,0,6.296,3.267,0,101.8,9.9,17.5
63,4266.4,2,1,18937.63,0,4.475,2.487,0,38.7,4.9,10.9
5,624.1,0,0,25.71,0,4.366,2.109,0,39.5,0.5,5.2
50,2636.8,3,1,34478.64,0,6.251,3.053,1,56.0,7.5,15.2
54,655.2,3,0,3197.06,1,5.202,2.576,0,59.9,0.5,5.9
23,9.3,1,0,2772.79,0,6.614,2.980,0,34.7,0.3,5.7
72,1378.1,4,0,20178.21,1,1.101,0.563,1,70.6,1.6,11.8
2,929.0,0,0,0.00,0,3.725,1.675,0,48.4,1.1,5.5
9,365.3,0,0,59.08,0,5.263,2.301,0,53.8,0.7,5.2
65,531.2,0,1,22496.50,1,4.113,0.590,0,8.1,7.0,10.2
65,10609.4,3,0,3212.85,0,5.761,2.671,0,57.1,0.2,5.2
49,108.9,4,1,34036.93,0,6.576,3.423,0,88.6,3.2,9.2
48,1466.4,3,1,31630.67,1,4.906,2.611,1,77.6,7.7,16.1
83,457.9,3,0,52523.84,1,0.845,0.401,0,39.2,10.4,16.0
36,250.8,0,1,15360.09,0,5.859,2.905,0,28.3,4.8,8.8
11,4283.0,0,0,252.94,0,5.168,2.381,1,35.7,0.5,6.9
11,157.7,0,0,487.70,0,5.213,2.400,0,38.0,0.6,6.0
68,316.8,1,0,29365.95,1,4.648,0.679,0,-2.5,11.6,14.7
5,559.9,0,0,7.92,0,4.353,1.761,0,22.6,0.3,4.8
3,5723.0,0,0,0.00,0,3.807,2.062,0,34.9,0.5,4.7
34,581.7,4,1,67089.48,0,5.458,2.677,0,101.9,6.0,11.6
55,929.0,3,1,26565.21,1,5.534,2.592,0,59.7,9.4,14.0
86,2761.3,4,0,31242.22,1,4.187,0.458,0,65.8,6.6,11.9
5,2734.4,0,0,33.98,0,4.420,1.752,1,43.5,0.4,7.8
41,13650.3,0,1,9663.58,0,6.454,3.403,0,37.1,0.7,5.1
75,106.9,3,0,20153.28,0,5.033,2.476,0,44.3,3.6,10.0
52,200.7,4,1,32848.99,0,4.536,1.907,0,95.2,2.0,8.3
63,36.4,4,1,14173.29,1,3.986,0.588,0,86.3,2.3,9.8
75,352.6,2,0,27846.80,1,4.750,0.582,0,17.0,5.8,9.4
52,838.4,4,1,43512.51,1,6.141,2.963,0,105.4,7.9,15.2
4,4754.5,0,0,147.18,0,4.134,2.031,0,33.6,0.4,4.3
0,987.8,0,0,0.00,0,0.000,0.103,0,40.2,1.0,6.8
13,1153.5,0,0,152.46,1,5.178,2.603,1,43.7,0.9,7.3
87,413.0,0,0,4897.27,1,3.248,0.351,0,4.1,1.3,5.0
48,433.9,4,1,46223.58,1,5.944,2.859,0,83.9,9.3,14.7
65,2117.7,4,1,13071.58,1,1.182,0.630,1,62.6,2.6,9.3
72,161.3,0,0,14692.65,0,5.167,2.782,0,0.8,4.7,9.0
27,157.0,1,1,22514.17,0,6.063,3.141,0,47.0,7.6,12.4
31,1791.6,0,0,2267.66,0,7.232,3.211,1,48.8,0.4,7.1
49,3303.2,1,1,20918.48,1,5.600,2.701,0,27.0,1.7,5.7
5,3802.6,0,0,59.88,0,4.367,2.446,0,34.1,1.1,5.9
34,365.3,1,1,28721.83,1,6.814,3.168,0,39.7,5.8,10.1
1,185.6,0,0,0.00,0,3.441,1.642,0,46.3,0.5,5.8
66,200.6,0,0,3003.41,1,5.698,0.735,0,16.2,0.3,4.9
18,182.1,2,0,1654.88,1,5.940,3.190,0,47.5,0.4,8.8
18,1057.7,3,0,3109.89,1,5.527,2.483,1,61.2,0.7,7.7
48,726.4,0,0,2390.68,0,5.472,2.197,0,33.5,0.4,4.3
13,2541.3,0,0,238.69,0,6.201,3.053,0,27.4,0.3,4.9
77,25.7,3,0,23534.83,1,0.977,0.446,0,43.2,9.0,16.4
34,2629.0,4,1,36477.19,0,5.678,2.501,0,97.4,2.4,7.9
57,3052.7,4,1,31728.64,1,5.740,2.989,1,88.0,5.6,13.2
34,1466.4,2,1,25109.22,0,5.387,2.627,0,65.7,2.5,8.0
49,4078.2,2,1,29215.69,1,5.470,2.722,1,41.7,5.4,11.7
80,3315.3,4,0,92059.54,1,1.144,0.538,0,64.8,2.0,6.9
56,2555.5,4,0,3655.88,0,4.710,2.213,0,105.6,1.0,6.8
64,365.3,0,0,2123.00,1,6.115,0.785,0,24.2,0.4,5.3
6,161.2,0,0,100.40,0,4.547,2.283,0,51.0,0.7,5.2
46,157.0,2,0,3235.06,1,6.122,2.872,0,47.6,1.0,5.3
65,1992.3,4,0,3670.24,0,4.720,1.950,0,78.3,0.3,6.6
12,1417.1,0,0,1282.35,0,5.551,2.216,1,22.4,0.7,6.6
70,1124.3,2,0,24139.72,1,1.263,0.457,0,22.2,3.0,7.9
56,79.4,2,1,25425.85,1,4.139,2.090,0,37.1,6.6,10.8
16,1225.6,0,0,756.44,0,5.888,2.694,0,31.3,0.8,5.8
35,11843.8,4,1,44467.69,0,6.737,3.225,0,102.6,0.4,6.3
58,142.8,3,0,3167.35,0,4.479,2.172,0,62.7,0.3,6.3
73,1466.4,4,0,41218.10,1,4.236,0.479,0,83.9,4.2,9.9
24,355.8,2,0,2539.08,0,6.454,3.103,0,51.4,1.0,5.4
6,268.2,0,0,51.49,0,4.742,1.964,0,42.3,0.8,5.1
3,4864.2,0,0,0.00,0,4.002,1.545,1,37.1,1.2,7.3
69,655.2,3,0,31578.92,1,4.580,0.727,0,44.3,2.7,7.4
59,457.9,4,1,20421.44,1,5.214,2.586,0,98.6,3.9,10.7
61,586.3,2,1,23823.24,0,4.755,2.571,0,38.8,8.6,12.8
47,2594.7,4,1,63654.69,0,6.303,2.858,0,97.5,8.1,15.7
53,503.5,0,1,22179.51,0,5.063,2.728,0,26.8,8.0,12.5
27,222.9,4,0,3383.81,1,7.253,3.085,0,98.1,0.9,7.0
34,64.1,3,1,35772.40,1,6.262,3.295,0,68.0,9.2,16.7
67,274.9,4,1,40002.90,0,3.501,1.258,0,78.0,2.0,8.0
39,413.0,4,1,45328.56,1,5.610,2.894,0,106.4,5.9,12.6
17,8921.5,0,1,2631.93,0,5.491,2.359,0,24.2,0.7,5.0
16,1492.8,0,1,623.50,0,6.140,2.873,0,42.8,1.1,6.1
19,3637.2,0,0,2744.31,1,6.109,2.608,0,35.5,0.9,5.0
24,1492.8,0,1,20624.52,0,7.414,3.651,0,28.4,4.2,8.7
